transaction_id,account_id,transaction_ts,type,amount,currency,category,merchant,payment_method,status,city,country,ingested_at
9de5bb3f-4948-4232-94ab-3eb7a14e3a2a,ACC-01005,2025-02-18T06:17:30,DEBIT,-54.55,EUR,Groceries,Lidl,CARD,SETTLED,Naples,IT,2025-10-28T13:48:15
326509d1-bb0d-441c-b0b1-79bd1088432d,ACC-01002,2025-02-23T17:41:33,DEBIT,-901.45,EUR,Rent,Residence Belleville,CARD,SETTLED,Montreal,CA,2025-10-28T13:48:15
9a721a8e-6f94-4de8-afe4-d9102496b6a7,ACC-01003,2025-07-01T13:41:30,DEBIT,-115.74,EUR,Utilities,EDF,CARD,SETTLED,Munich,DE,2025-10-28T13:48:15
438a8c8a-8252-4c08-9fee-02d1784efaa3,ACC-01001,2025-02-10T10:38:15,DEBIT,-28.38,EUR,Restaurants,Subway,WIRE,SETTLED,Leeds,GB,2025-10-28T13:48:15
9a964d9f-9570-45e9-8a72-e97576278f9c,ACC-01008,2025-09-17T08:02:19,DEBIT,-6.57,USD,Education,Coursera,CARD,PENDING,Antwerp,BE,2025-10-28T13:48:14
2bc1e518-94bc-46c1-8467-1e8bbf6e609f,ACC-01002,2025-09-12T13:41:51,DEBIT,-36.45,EUR,Groceries,Lidl,CARD,SETTLED,Hamburg,DE,2025-10-28T13:48:15
629b1f34-abb3-4da3-a65c-1d3f9f8a77ea,ACC-01010,2025-06-11T15:42:22,DEBIT,-29.33,EUR,Groceries,Auchan,CARD,SETTLED,Manchester,GB,2025-10-28T13:48:15
9b508949-3e5f-4f3a-bf79-eb7f20dee443,ACC-01008,2025-03-25T16:54:16,DEBIT,-31.04,EUR,Shopping,Amazon,CARD,SETTLED,Vancouver,CA,2025-10-28T13:48:14
40febb19-71e7-4602-91b2-04d40619e70e,ACC-01005,2025-09-16T15:17:03,DEBIT,-930.93,EUR,Rent,Appartement Jules Ferry,CARD,SETTLED,Milan,IT,2025-10-28T13:48:15
11d36ab2-1f6b-4159-8d2e-2f9b758a1b2f,ACC-01006,2025-09-10T10:46:20,DEBIT,-65.85,EUR,Groceries,Auchan,PAYPAL,SETTLED,Antwerp,BE,2025-10-28T13:48:15
68443022-176a-4bf2-a2b3-f1f386b6abef,ACC-01010,2025-10-06T19:56:48,DEBIT,-111.82,EUR,Travel,Booking.com,WIRE,PENDING,Toronto,CA,2025-10-28T13:48:14
307faab1-10e2-43fc-94e4-74d8cfb24f74,ACC-01002,2025-06-06T23:13:46,DEBIT,-13.57,EUR,Healthcare,Clinique Pasteur,CARD,SETTLED,Cologne,DE,2025-10-28T13:48:15
f9795911-b59d-41fb-b6fd-b3ad9f13f79e,ACC-01007,2025-06-21T22:20:54,DEBIT,-32.56,EUR,Groceries,Lidl,CARD,PENDING,Lisbon,PT,2025-10-28T13:48:15
1890d4a5-6e71-4a77-9181-2fc50bdd6e34,ACC-01007,2025-02-10T23:59:08,DEBIT,-507.86,EUR,Travel,Booking.com,CARD,SETTLED,Madrid,ES,2025-10-28T13:48:15
1cff466f-c926-4a2d-a9e5-457ecfcc63a1,ACC-01009,2025-08-14T04:53:15,CREDIT,51.95,USD,Refund,Amazon Refund,CARD,SETTLED,Vancouver,CA,2025-10-28T13:48:15
5b4c9106-9110-47a4-a200-8e12c211e991,ACC-01005,2025-03-25T22:01:07,CREDIT,3181.87,GBP,Salary,TechCorp SAS,CARD,SETTLED,Lille,FR,2025-10-28T13:48:15
a9675443-d05f-4c2d-bec1-ec47ff5d7c00,ACC-01007,2025-06-18T00:52:22,DEBIT,-130.35,EUR,Education,Campus Online,CARD,SETTLED,Seattle,US,2025-10-28T13:48:14
e7c6b08a-ea13-419e-8676-01a48d268864,ACC-01002,2024-11-22T04:13:20,DEBIT,-14.94,EUR,Entertainment,Netflix,CARD,SETTLED,Montreal,CA,2025-10-28T13:48:15
0fd34053-e6f3-49b9-bf5e-a0389c1b0092,ACC-01002,2025-04-07T12:41:13,DEBIT,-61.77,EUR,Restaurants,KFC,SEPA,PENDING,Berlin,DE,2025-10-28T13:48:14
2f234ae9-6ee0-4f30-ad47-18a3939a881f,ACC-01007,2025-02-06T09:03:02,DEBIT,-2.23,EUR,Entertainment,Steam,PAYPAL,SETTLED,Cologne,DE,2025-10-28T13:48:14
6547a028-67ab-4a70-a4c5-a5cc52664fd2,ACC-01007,2025-01-30T02:08:18,DEBIT,-728.14,EUR,Rent,Residence Belleville,WIRE,SETTLED,Lisbon,PT,2025-10-28T13:48:15
b3600681-b014-4762-aec3-29513347d2b3,ACC-01007,2025-03-02T03:06:12,DEBIT,-21.3,EUR,Restaurants,Local Bistro,CARD,PENDING,Manchester,GB,2025-10-28T13:48:14
77150492-d5c8-4f48-86a4-3ad66b8fd43a,ACC-01010,2025-07-27T10:46:32,DEBIT,-65.41,EUR,Healthcare,Doctolib,CARD,SETTLED,Leeds,GB,2025-10-28T13:48:14
b0153e8c-07cd-40b8-806a-b0e93751a41e,ACC-01010,2025-07-25T13:41:08,DEBIT,-56.33,EUR,Restaurants,KFC,CARD,SETTLED,Lisbon,PT,2025-10-28T13:48:14
fbce8962-3b63-46dd-9b53-93684deaf247,ACC-01006,2025-06-20T00:14:02,DEBIT,-972.85,USD,Rent,Appartement Jules Ferry,CARD,PENDING,Toronto,CA,2025-10-28T13:48:14
7f284f2f-9d8a-4f62-91b4-28ff44ae01e2,ACC-01004,2025-10-01T05:29:25,DEBIT,-148.33,EUR,Utilities,Engie,CARD,PENDING,Toronto,CA,2025-10-28T13:48:15
8b28abc8-84c0-4665-b588-8edc906b81ca,ACC-01004,2025-07-28T01:30:19,CREDIT,3097.57,EUR,Salary,,SEPA,SETTLED,Lisbon,PT,2025-10-28T13:48:15
cd7b500a-442a-4055-ae60-72051afa170e,ACC-01002,2025-01-27T21:40:00,DEBIT,-89.46,EUR,Utilities,SFR,CARD,SETTLED,Birmingham,GB,2025-10-28T13:48:15
e784106c-947e-4ad6-8c2e-e1f107e8a8da,ACC-01009,2025-05-26T11:29:17,DEBIT,-49.55,EUR,Groceries,Lidl,WIRE,SETTLED,Montreal,CA,2025-10-28T13:48:14
44495e0f-27f4-4ae0-8695-992a3809e1cf,ACC-01005,2025-03-24T08:07:26,CREDIT,2137.7,EUR,Salary,TechCorp SAS,CARD,SETTLED,Bordeaux,FR,2025-10-28T13:48:14
78086983-3af0-4ddf-8b25-13f0606bb1a2,ACC-01006,2025-10-26T04:04:53,DEBIT,-3.56,EUR,Education,Udemy,SEPA,SETTLED,Vancouver,CA,2025-10-28T13:48:15
bdd922ca-3045-47e8-b6a3-446412e29754,ACC-01006,2025-08-02T18:57:42,DEBIT,-1.14,EUR,Entertainment,Steam,CASH,SETTLED,Porto,PT,2025-10-28T13:48:15
bb0bc2d1-14d0-47c1-ad81-1d55f589b0de,ACC-01007,2024-10-29T21:41:22,DEBIT,-916.03,EUR,Rent,Residence Belleville,CARD,SETTLED,Lyon,FR,2025-10-28T13:48:14
2e517e03-92ca-4bd8-95fc-0cf8d72436af,ACC-01001,2025-02-21T09:00:54,DEBIT,-0.14,EUR,Restaurants,Subway,CARD,SETTLED,Toronto,CA,2025-10-28T13:48:14
ba8893f9-2650-4ffa-bdf4-8a1a9c0dcaf4,ACC-01005,2025-03-02T15:55:40,CREDIT,2916.41,EUR,Salary,YourCompany SARL,PAYPAL,SETTLED,Amsterdam,NL,2025-10-28T13:48:15
dadc3799-2945-481a-b7b9-f636aada1f74,ACC-01006,2025-07-01T14:56:04,CREDIT,1512.76,EUR,Salary,YourCompany SARL,CARD,SETTLED,Lisbon,PT,2025-10-28T13:48:14
82893c02-d314-46e7-b917-3c1752407c7f,ACC-01010,2025-03-22T04:46:31,DEBIT,-17.67,EUR,Transport,Bolt,CARD,SETTLED,Rome,IT,2025-10-28T13:48:15
2f1d6962-eb5e-489b-a6e7-b645f58aea9a,ACC-01004,2025-08-15T03:46:32,DEBIT,-13.01,USD,entertainment,Spotify,CARD,SETTLED,Toronto,CA,2025-10-28T13:48:15
23d66678-5eb1-4a44-9a97-8b90a35193fa,ACC-01004,2025-06-04T18:07:34,DEBIT,-39.41,EUR,groceries,Auchan,CASH,SETTLED,Porto,PT,2025-10-28T13:48:15
bc8c8eb3-494e-4c5b-bdf9-fab9940a7cd7,ACC-01003,2025-07-11T04:06:34,DEBIT,-19.86,EUR,Groceries,Lidl,APPLE_PAY,SETTLED,Barcelona,ES,2025-10-28T13:48:14
7608170a-6305-4434-934b-91fd7e0470fd,ACC-01001,2025-02-28T01:05:23,DEBIT,-36.83,EUR,Groceries,Lidl,PAYPAL,SETTLED,Naples,IT,2025-10-28T13:48:15
ef91dd60-1783-4bf2-b734-cf1b1c9d9745,ACC-01002,2025-10-09T09:02:46,DEBIT,-107.32,EUR,Healthcare,Clinique Pasteur,CARD,SETTLED,Rotterdam,NL,2025-10-28T13:48:15
72243625-7c21-41a1-9e7f-41f36617e270,ACC-01006,2024-11-03T04:08:07,DEBIT,-78.7,EUR,Shopping,Amazon,CARD,PENDING,Amsterdam,NL,2025-10-28T13:48:15
a7ea3379-feac-46b5-bbe4-4f26493d99a0,ACC-01010,2025-07-27T18:19:10,DEBIT,-30.11,USD,Transport,Uber,CARD,SETTLED,Nice,FR,2025-10-28T13:48:14
3d795b37-c914-4b1a-b50b-f75a18614bb8,ACC-01006,2024-11-28T18:57:43,DEBIT,-49.02,EUR,Shopping,Amazon,CARD,SETTLED,Lisbon,PT,2025-10-28T13:48:14
c8cf4a37-8bdd-4372-83a7-7e8996cc3f5a,ACC-01004,2025-03-18T19:47:34,DEBIT,-51.01,EUR,Healthcare,Pharmacie Centrale,CARD,SETTLED,Porto,PT,2025-10-28T13:48:15
29522d5d-4cd5-4a7c-9ac6-41fbbf2cead9,ACC-01004,2025-07-28T17:18:35,DEBIT,-21.72,EUR,Healthcare,Pharmacie Centrale,CARD,SETTLED,Porto,PT,2025-10-28T13:48:14
2d7f746d-69c9-4a7c-804a-01c9e7b9afa5,ACC-01004,2024-12-21T09:07:36,DEBIT,-109.86,EUR,Healthcare,Doctolib,SEPA,SETTLED,Birmingham,GB,2025-10-28T13:48:15
55cf8720-a9cd-4fe9-af54-bd8142043844,ACC-01008,2025-03-30T11:24:32,DEBIT,-33.49,EUR,Restaurants,Subway,CARD,SETTLED,Rotterdam,NL,2025-10-28T13:48:15
2b9101b0-8592-4977-b718-8a493d0fed46,ACC-01004,2024-12-08T04:47:26,DEBIT,-39.55,EUR,Restaurants,Local Bistro,PAYPAL,SETTLED,Hamburg,DE,2025-10-28T13:48:15
ebe5008a-f733-442b-862b-7b6b985b9b45,ACC-01001,2024-11-23T14:14:53,DEBIT,-46.14,EUR,Shopping,Decathlon,CARD,REVERSED,Madrid,ES,2025-10-28T13:48:14
7ee9c55e-fe4a-4c02-91ba-bbdac76df833,ACC-01006,2025-01-22T16:28:03,DEBIT,-40.32,EUR,Shopping,Fnac,APPLE_PAY,SETTLED,Munich,DE,2025-10-28T13:48:15
139b01af-3307-4342-9067-f549535aa216,ACC-01003,2025-03-02T07:22:36,DEBIT,-81.39,EUR,Shopping,Amazon,CARD,SETTLED,Porto,PT,2025-10-28T13:48:15
541604f3-4e32-4722-9f69-d4afa3dd9a1e,ACC-01008,2025-04-11T07:56:41,DEBIT,-970.29,GBP,Rent,Residence Belleville,CARD,SETTLED,Valencia,ES,2025-10-28T13:48:15
e3b87351-cfc5-4dc5-b07e-141dd77fe67d,ACC-01004,2024-11-20T01:42:20,DEBIT,-33.66,USD,Restaurants,KFC,CARD,SETTLED,Munich,DE,2025-10-28T13:48:14
f9e148fc-d413-404a-b307-853748dca137,ACC-01004,2025-09-14T04:12:22,DEBIT,-73.0,EUR,Healthcare,Doctolib,CARD,SETTLED,Lisbon,PT,2025-10-28T13:48:14
03b87d64-ba81-49dc-8c92-e055515cb1c1,ACC-01006,2025-01-27T11:30:18,DEBIT,-94.42,EUR,Utilities,EDF,CARD,SETTLED,Amsterdam,NL,2025-10-28T13:48:15
d2cf6429-1a9d-41bf-ad46-2d20c16bd48c,ACC-01002,2025-04-15T16:45:57,CREDIT,3.71,EUR,Refund,Bank Refund,WIRE,SETTLED,Barcelona,ES,2025-10-28T13:48:14
6cc0ae9d-1bd4-4e7b-997f-93f3f988f833,ACC-01006,2025-09-25T00:22:44,DEBIT,-22.8,EUR,Transport,SNCF,CARD,SETTLED,Turin,IT,2025-10-28T13:48:14
ba1079eb-9249-44ba-b223-9d0fc1a2562e,ACC-01002,2025-04-17T02:18:45,DEBIT,-30.54,EUR,Entertainment,Cinema Gaumont,PAYPAL,SETTLED,Seville,ES,2025-10-28T13:48:14
65c11ef6-c00f-4f56-8b40-cb58889d195f,ACC-01008,2025-05-24T08:15:13,CREDIT,3057.36,EUR,Salary,TechCorp SAS,CASH,SETTLED,Leeds,GB,2025-10-28T13:48:14
037ee054-462e-432c-b369-67d476eecbec,ACC-01007,2025-01-13T18:18:04,DEBIT,-87.27,EUR,shopping,Decathlon,CARD,SETTLED,Turin,IT,2025-10-28T13:48:14
ebd877b8-a1b1-4539-b80e-4c4e17f46c7b,ACC-01003,2025-04-15T09:16:49,DEBIT,-18.84,EUR,Transport,RATP,CARD,SETTLED,Turin,IT,2025-10-28T13:48:14
a39d98cf-e5e8-4b4b-9d59-be21ca8f0b81,ACC-01002,2025-04-18T09:06:25,DEBIT,-7.39,EUR,Restaurants,Starbucks,CARD,SETTLED,Rotterdam,NL,2025-10-28T13:48:15
e8a79f7d-520a-43cb-af83-e71f0c368127,ACC-01006,2025-04-01T13:47:29,DEBIT,-77.55,EUR,Groceries,Monoprix,SEPA,PENDING,Madrid,ES,2025-10-28T13:48:15
bc134de2-e6ea-4e61-9f51-a1c45c575962,ACC-01002,2025-05-21T13:02:28,DEBIT,-37.85,EUR,Groceries,Lidl,CARD,SETTLED,Brussels,BE,2025-10-28T13:48:15
bfb2ab0f-4241-4e43-aa77-66cabcf54719,ACC-01004,2025-10-07T15:22:06,DEBIT,-23.37,EUR,Restaurants,Starbucks,SEPA,SETTLED,Valencia,ES,2025-10-28T13:48:15
1e169fac-ecf9-4ad0-bdac-d5c028d97945,ACC-01004,2025-10-23T05:13:57,DEBIT,-81.69,EUR,Groceries,Carrefour,CARD,SETTLED,Austin,US,2025-10-28T13:48:15
7254b629-c9bf-422f-83d3-8dc1a8e394d0,ACC-01010,2025-07-12T03:42:44,DEBIT,-15.12,EUR,entertainment,Cinema Gaumont,SEPA,SETTLED,Seville,ES,2025-10-28T13:48:14
7efbc4db-b444-4faf-996f-e4904e132ec4,ACC-01008,2025-02-18T20:03:32,DEBIT,-28.9,EUR,Transport,Bolt,WIRE,REVERSED,Bordeaux,FR,2025-10-28T13:48:14
8f25daa8-ac2d-4cac-bd48-6a9ce7c379b8,ACC-01008,2025-10-08T07:53:21,DEBIT,-44.58,USD,Travel,EasyJet,CARD,SETTLED,Nice,FR,2025-10-28T13:48:15
168507b4-c825-46ee-bdec-7049cb76c5ed,ACC-01008,2024-12-12T17:30:10,DEBIT,-11.66,EUR,Restaurants,Local Bistro,APPLE_PAY,SETTLED,Naples,IT,2025-10-28T13:48:14
03a3d1be-e192-4c56-b47d-8810509fd075,ACC-01009,2024-12-20T20:49:01,DEBIT,-217.93,EUR,Travel,Booking.com,CARD,SETTLED,Seattle,US,2025-10-28T13:48:15
a875053c-8ea1-4ff3-8977-2c8d90f326f5,ACC-01005,2025-02-01T14:11:19,DEBIT,-87.45,EUR,Utilities,Orange,CARD,SETTLED,Hamburg,DE,2025-10-28T13:48:14
3edc7d0a-636d-4eb9-a8c1-3f1c4de3ba0d,ACC-01006,2025-09-21T18:07:36,DEBIT,-40.88,EUR,Restaurants,Local Bistro,CARD,SETTLED,New York,US,2025-10-28T13:48:14
76dd3fa0-8943-4043-aae3-5eecd476d8a1,ACC-01008,2025-09-10T18:21:04,DEBIT,-21.14,EUR,Transport,SNCF,CARD,FAILED,Brussels,BE,2025-10-28T13:48:15
930a4088-8243-4dcd-aec0-2e13672c0a89,ACC-01008,2025-07-15T17:10:49,CREDIT,3286.7,EUR,Salary,TechCorp SAS,CASH,SETTLED,Brussels,BE,2025-10-28T13:48:14
b5f7dfbf-30d2-4b3e-8d3a-dfe32152032d,ACC-01003,2025-10-07T10:04:45,DEBIT,-98.29,EUR,Utilities,SFR,WIRE,SETTLED,London,GB,2025-10-28T13:48:15
3f4d46c2-57b4-47df-ade7-953bed233ba3,ACC-01002,2025-01-29T06:05:13,DEBIT,-63.64,EUR,Healthcare,Clinique Pasteur,CARD,SETTLED,Nice,FR,2025-10-28T13:48:15
70e84cef-5aaa-4d8c-834a-ca3590ec7415,ACC-01006,2025-01-06T21:37:35,DEBIT,-52.13,EUR,Restaurants,KFC,CARD,FAILED,Bordeaux,FR,2025-10-28T13:48:14
dae65bb0-2150-4184-b665-80a89b049f0d,ACC-01005,2025-06-11T13:10:24,DEBIT,-715.38,EUR,Rent,Residence Belleville,CARD,SETTLED,Valencia,ES,2025-10-28T13:48:15
76201e52-ac05-4ddc-8bd5-86219b8331a2,ACC-01008,2024-12-01T22:05:07,DEBIT,-140.23,EUR,Shopping,Amazon,APPLE_PAY,SETTLED,Lisbon,PT,2025-10-28T13:48:15
ef0dd69d-8fcf-449b-8a3e-2753c5508883,ACC-01010,2025-01-25T22:16:17,DEBIT,-1.98,EUR,Transport,SNCF,WIRE,SETTLED,Paris,FR,2025-10-28T13:48:15
7d744fb3-363c-4efe-a594-927458e27c7a,ACC-01003,2025-05-24T14:52:21,DEBIT,-42.41,GBP,Groceries,Carrefour,CARD,SETTLED,Montreal,CA,2025-10-28T13:48:15
3bed490b-d9fb-4e53-ad38-1a909c691b7e,ACC-01008,2025-03-08T12:18:46,CREDIT,2247.05,USD,Salary,YourCompany SARL,CARD,PENDING,Brussels,BE,2025-10-28T13:48:15
71db1019-2916-46ef-863c-875d803d4acb,ACC-01006,2025-05-20T11:26:47,DEBIT,-87.59,USD,Utilities,EDF,WIRE,PENDING,Leeds,GB,2025-10-28T13:48:15
c2730d13-ccf7-41f9-91fd-3a68a91ce052,ACC-01007,2025-01-27T14:25:21,DEBIT,-10.66,EUR,Shopping,Amazon,CARD,SETTLED,Lisbon,PT,2025-10-28T13:48:15
0f259f31-9208-44eb-83b2-415ad5243525,ACC-01010,2024-11-09T01:03:05,DEBIT,-69.49,USD,Groceries,Auchan,SEPA,SETTLED,Lisbon,PT,2025-10-28T13:48:15
cbaf567c-7c5d-4a6f-b6b7-8f5e6c63d0c0,ACC-01007,2025-10-11T02:35:40,DEBIT,-5.03,GBP,Groceries,Carrefour,WIRE,SETTLED,Austin,US,2025-10-28T13:48:14
7c2205c0-e64e-4fe8-8aea-19b966597d64,ACC-01002,2025-08-22T17:32:59,DEBIT,-37.18,EUR,Transport,SNCF,CARD,SETTLED,Seattle,US,2025-10-28T13:48:14
75627c9f-f3a5-4764-83e0-6edb0ce7aa30,ACC-01009,2024-11-25T05:17:18,DEBIT,-156.7,EUR,Healthcare,Pharmacie Centrale,SEPA,SETTLED,Leeds,GB,2025-10-28T13:48:15
7facf510-be7f-4770-8b26-6bac1ebd59fe,ACC-01003,2025-04-19T14:12:37,DEBIT,-130.14,EUR,Utilities,SFR,CARD,SETTLED,Munich,DE,2025-10-28T13:48:15
e4b2e778-2801-430f-9319-2a5456ef2f84,ACC-01006,2025-09-05T04:10:12,CREDIT,2511.29,EUR,Salary,YourCompany SARL,CARD,SETTLED,Antwerp,BE,2025-10-28T13:48:14
3f5dd907-4ec2-44f6-ae3d-32d85340bff0,ACC-01004,2025-03-25T14:13:14,DEBIT,-67.2,EUR,Groceries,Carrefour,CARD,SETTLED,Brussels,BE,2025-10-28T13:48:14
9dcb5fa9-3813-4f23-9420-86f63d0360e4,ACC-01001,2024-12-23T08:13:02,DEBIT,-796.11,EUR,Rent,Residence Belleville,CARD,REVERSED,Milan,IT,2025-10-28T13:48:15
cd4aee3d-dd8f-4bad-b3ff-2a130c77098f,ACC-01010,2025-09-06T12:05:09,DEBIT,-14.84,GBP,Healthcare,Doctolib,CARD,SETTLED,Leeds,GB,2025-10-28T13:48:14
844995b9-defd-4ab5-8e6b-c56e0044f6a3,ACC-01008,2025-08-08T12:25:11,DEBIT,-28.84,EUR,Restaurants,Subway,CARD,SETTLED,Cologne,DE,2025-10-28T13:48:15
4c1d7cbb-cfb7-41ad-ae7d-66c2dafce007,ACC-01008,2025-07-23T23:44:50,DEBIT,-17.21,USD,Education,Coursera,PAYPAL,SETTLED,Montreal,CA,2025-10-28T13:48:15
71696761-7f68-44f7-8851-c15f0ad0fc7b,ACC-01003,2025-02-12T10:09:55,DEBIT,-41.91,EUR,groceries,Auchan,PAYPAL,SETTLED,Turin,IT,2025-10-28T13:48:15
bfd41b6d-7a62-47b1-b347-4be23152296b,ACC-01005,2024-12-10T20:40:49,DEBIT,-13.2,EUR,Transport,Bolt,SEPA,SETTLED,London,GB,2025-10-28T13:48:14
4cd1d7c7-b716-41cc-bcd0-9cda82c502d6,ACC-01003,2025-04-06T16:16:36,DEBIT,-128.59,EUR,Healthcare,Pharmacie Centrale,CARD,SETTLED,Lisbon,PT,2025-10-28T13:48:14
45945531-32c7-422e-821f-bd468a2a8beb,ACC-01005,2025-01-06T09:08:55,DEBIT,-1092.39,EUR,Rent,Appartement Jules Ferry,SEPA,SETTLED,Nantes,FR,2025-10-28T13:48:15
ef433a5a-9716-4854-91e2-742307058006,ACC-01003,2025-08-09T13:50:00,DEBIT,-88.51,EUR,Utilities,Engie,SEPA,SETTLED,Seattle,US,2025-10-28T13:48:15
d7877688-e73f-4587-88d8-cce9fce7ae5d,ACC-01003,2025-08-25T07:11:38,DEBIT,-89.97,EUR,Utilities,EDF,WIRE,SETTLED,Lisbon,PT,2025-10-28T13:48:15
6f6b11db-4aff-4b37-8268-ae612f67a8c7,ACC-01009,2025-03-30T01:52:08,DEBIT,-32.67,EUR,Transport,Uber,PAYPAL,SETTLED,Cologne,DE,2025-10-28T13:48:15
e432d5fb-ead9-4424-ac19-283d3ea6b0da,ACC-01002,2025-04-15T07:27:46,DEBIT,-750.21,GBP,Rent,Appartement Jules Ferry,CARD,SETTLED,Seville,ES,2025-10-28T13:48:15
1125d1d4-7e47-48af-acb8-cbff9ee741ff,ACC-01004,2025-02-18T12:10:28,DEBIT,-74.6,USD,Healthcare,Pharmacie Centrale,CARD,PENDING,Chicago,US,2025-10-28T13:48:14
40a95b01-f985-4573-a0a1-befa6f3c6ac1,ACC-01009,2025-01-23T16:01:21,DEBIT,-5.32,EUR,Healthcare,Pharmacie Centrale,CARD,PENDING,San Francisco,US,2025-10-28T13:48:14
f414e3fa-90cb-4b6f-8a5f-a253b5233c7b,ACC-01009,2025-06-23T21:00:26,CREDIT,2264.77,EUR,Salary,YourCompany SARL,CARD,SETTLED,Amsterdam,NL,2025-10-28T13:48:15
f2739cc8-67d9-4737-937b-242c2c2f9ad4,ACC-01006,2025-02-19T08:04:56,DEBIT,-3.8,EUR,Restaurants,McDonalds,CARD,SETTLED,Valencia,ES,2025-10-28T13:48:15
94207ab0-7482-41c4-8cb9-eb69c6765e09,ACC-01003,2025-05-05T20:17:25,DEBIT,-904.41,EUR,Rent,Appartement Jules Ferry,CARD,SETTLED,Rome,IT,2025-10-28T13:48:15
56e7493b-09ac-479b-a5c2-7e8f3f88ffc9,ACC-01010,2024-11-20T07:06:46,DEBIT,-55.01,EUR,Groceries,Auchan,CARD,SETTLED,Brussels,BE,2025-10-28T13:48:15
aba4f547-6dd0-4d49-82fc-5640ddedef7b,ACC-01009,2025-10-13T19:09:52,DEBIT,-17.77,EUR,Transport,SNCF,CARD,SETTLED,Turin,IT,2025-10-28T13:48:15
3629d9a4-e633-49a1-a4d8-159869886521,ACC-01010,2025-05-23T08:19:38,CREDIT,2714.3,EUR,Salary,YourCompany SARL,CARD,SETTLED,Rome,IT,2025-10-28T13:48:15
049de0f3-6321-45c6-9264-a18c94c77e64,ACC-01002,2025-09-21T14:10:15,DEBIT,-6.7,EUR,Entertainment,Netflix,CARD,SETTLED,Nice,FR,2025-10-28T13:48:15
cb349c02-073b-499e-95bc-174366dceb23,ACC-01001,2025-10-04T10:38:44,DEBIT,-72.87,EUR,Shopping,Zara,CARD,SETTLED,Valencia,ES,2025-10-28T13:48:15
a5cba939-1c96-45e1-a1cd-584dd5636033,ACC-01007,2025-03-11T08:51:57,CREDIT,34.95,EUR,Refund,Amazon Refund,CARD,PENDING,Valencia,ES,2025-10-28T13:48:14
6c68b0e6-a747-4c6c-868c-cc114f10ecd5,ACC-01005,2025-01-27T09:06:57,DEBIT,-110.89,EUR,Groceries,Auchan,CARD,SETTLED,Antwerp,BE,2025-10-28T13:48:15
62c96335-4b1f-4679-80e7-87d5d3e827ec,ACC-01005,2025-05-28T00:52:10,DEBIT,-48.0,EUR,Groceries,Carrefour,WIRE,SETTLED,Munich,DE,2025-10-28T13:48:15
99dbe2cc-83be-482a-8cc9-e09811f08e1a,ACC-01009,2024-12-07T06:27:32,CREDIT,2177.21,EUR,Salary,TechCorp SAS,CARD,SETTLED,Naples,IT,2025-10-28T13:48:15
cacb2c3a-eab3-4adf-864d-b2ae9154df6b,ACC-01001,2025-09-30T16:13:50,DEBIT,-28.46,USD,Transport,Bolt,CARD,SETTLED,Lisbon,PT,2025-10-28T13:48:14
50921ff2-072d-47a1-bfd8-68fb8293d456,ACC-01010,2025-10-04T17:24:07,DEBIT,-58.44,EUR,Groceries,Carrefour,CARD,SETTLED,Munich,DE,2025-10-28T13:48:14
24688977-e99c-4711-9285-83c2314ad6cd,ACC-01006,2025-05-02T23:19:43,CREDIT,3588.04,USD,Salary,TechCorp SAS,CARD,SETTLED,Turin,IT,2025-10-28T13:48:14
6bf9f1ee-665d-4230-bbf6-3a068eea6c1e,ACC-01007,2025-03-04T15:03:14,DEBIT,-26.83,EUR,Entertainment,Spotify,CARD,FAILED,Milan,IT,2025-10-28T13:48:14
9d3fd29c-51f7-43b0-bcbe-d40911f7132b,ACC-01002,2025-08-06T22:33:24,DEBIT,-5.24,EUR,Entertainment,Cinema Gaumont,CARD,PENDING,San Francisco,US,2025-10-28T13:48:15
9e189d36-b11f-4b9d-ab97-c5ec0f244b12,ACC-01001,2025-09-07T06:22:52,CREDIT,2355.25,EUR,Salary,YourCompany SARL,CARD,SETTLED,Madrid,ES,2025-10-28T13:48:14
2ded2513-738c-4112-8a12-a4de43ecdc30,ACC-01002,2025-07-14T18:50:51,DEBIT,-24.45,EUR,Restaurants,McDonalds,CARD,SETTLED,Chicago,US,2025-10-28T13:48:15
1b4cbddf-87d2-4e8a-8d6d-855e92b3bcac,ACC-01005,2025-04-30T06:29:14,CREDIT,3528.12,EUR,Salary,TechCorp SAS,APPLE_PAY,SETTLED,Seattle,US,2025-10-28T13:48:15
758b2676-0b98-40fc-983e-24ea887c342f,ACC-01010,2025-08-03T18:59:06,DEBIT,-59.15,EUR,Education,Coursera,APPLE_PAY,SETTLED,San Francisco,US,2025-10-28T13:48:15
8cac1bf8-8149-42fd-af9b-8dc42fbd0acc,ACC-01002,2025-08-19T06:31:41,DEBIT,-28.99,USD,Restaurants,KFC,CARD,SETTLED,Amsterdam,NL,2025-10-28T13:48:15
fa0fc2d1-ba3b-4365-9346-ac6fe44c621c,ACC-01004,2025-09-05T10:32:11,DEBIT,-0.88,EUR,Shopping,Decathlon,CARD,SETTLED,Amsterdam,NL,2025-10-28T13:48:15
9c650ad9-8ab1-49ba-9334-72cbb1cad408,ACC-01004,2025-06-27T08:31:26,DEBIT,-1009.72,GBP,Rent,Residence Belleville,CASH,SETTLED,Turin,IT,2025-10-28T13:48:14
